7.793667006492614746e+01,7.825482010841369629e+01,7.857372426986694336e+01
7.895707345008850098e+01,7.927985262870788574e+01,7.959720802307128906e+01
8.100521445274353027e+01,8.132786035537719727e+01,8.164261507987976074e+01
8.202731084823608398e+01,8.234693145751953125e+01,8.267184591293334961e+01
8.306393361091613770e+01,8.338350868225097656e+01,8.370640110969543457e+01
8.409837865829467773e+01,8.441358089447021484e+01,8.473585724830627441e+01
8.513573312759399414e+01,8.545306754112243652e+01,8.577086544036865234e+01
8.717249369621276855e+01,8.749467849731445312e+01,8.781474518775939941e+01
8.820445394515991211e+01,8.852302050590515137e+01,8.884291338920593262e+01
8.924183177947998047e+01,8.956166267395019531e+01,8.988840770721435547e+01
9.027751922607421875e+01,9.059498810768127441e+01,9.091233968734741211e+01
9.130119299888610840e+01,9.161650562286376953e+01,9.193796825408935547e+01
9.336984968185424805e+01,9.368665099143981934e+01,9.401367330551147461e+01
9.440016555786132812e+01,9.472418975830078125e+01,9.505287766456604004e+01
9.543676376342773438e+01,9.575929450988769531e+01,9.607022237777709961e+01
9.645912075042724609e+01,9.676940989494323730e+01,9.710494279861450195e+01
9.749936199188232422e+01,9.781567049026489258e+01,9.814263892173767090e+01
9.955460786819458008e+01,9.987856554985046387e+01,1.001942181587219238e+02
1.005817356109619141e+02,1.009071009159088135e+02,1.012271423339843750e+02
1.016250257492065430e+02,1.019547498226165771e+02,1.022830874919891357e+02
1.026687633991241455e+02,1.029977614879608154e+02,1.033203432559967041e+02
1.037177984714508057e+02,1.040325851440429688e+02,1.043575754165649414e+02
1.057655119895935059e+02,1.060961284637451172e+02,1.064134190082550049e+02
1.068080935478210449e+02,1.071262149810791016e+02,1.074465146064758301e+02
1.078513617515563965e+02,1.081835436820983887e+02,1.085021541118621826e+02
1.088984105587005615e+02,1.092226498126983643e+02,1.095476717948913574e+02
1.099337201118469238e+02,1.102623386383056641e+02,1.105852720737457275e+02
1.119900491237640381e+02,1.123170745372772217e+02,1.126439929008483887e+02
1.130357234477996826e+02,1.133496153354644775e+02,1.136647996902465820e+02
1.140701589584350586e+02,1.143927464485168457e+02,1.147100059986114502e+02
1.150958423614501953e+02,1.154152646064758301e+02,1.157390069961547852e+02
1.161289589405059814e+02,1.164527366161346436e+02,1.167690491676330566e+02
1.181756174564361572e+02,1.185018036365509033e+02,1.188205401897430420e+02
1.192116582393646240e+02,1.195424528121948242e+02,1.198751287460327148e+02
1.202634561061859131e+02,1.205835959911346436e+02,1.209181666374206543e+02
1.213072149753570557e+02,1.216273419857025146e+02,1.219476616382598877e+02
1.223422908782958984e+02,1.226568989753723145e+02,1.229664115905761719e+02
1.243644583225250244e+02,1.246919500827789307e+02,1.250117878913879395e+02
1.253920688629150391e+02,1.257147970199584961e+02,1.260323610305786133e+02
1.264282498359680176e+02,1.267505927085876465e+02,1.270645024776458740e+02
1.274574613571166992e+02,1.277771329879760742e+02,1.280994372367858887e+02
1.284878134727478027e+02,1.288048098087310791e+02,1.291261770725250244e+02
1.305401670932769775e+02,1.308608832359313965e+02,1.311798179149627686e+02
1.315662870407104492e+02,1.318832786083221436e+02,1.321947274208068848e+02
1.325879213809967041e+02,1.329117810726165771e+02,1.332280721664428711e+02
1.336141054630279541e+02,1.339320781230926514e+02,1.342572736740112305e+02
1.346470479965209961e+02,1.349666454792022705e+02,1.352829577922821045e+02
1.366860902309417725e+02,1.370042254924774170e+02,1.373240778446197510e+02
1.377121717929840088e+02,1.380302975177764893e+02,1.383480732440948486e+02
1.387427837848663330e+02,1.390630540847778320e+02,1.393827447891235352e+02
1.397706782817840576e+02,1.400866911411285400e+02,1.404001295566558838e+02
1.407907869815826416e+02,1.411125633716583252e+02,1.414283454418182373e+02
1.428241264820098877e+02,1.431587922573089600e+02,1.434750568866729736e+02
1.438627636432647705e+02,1.441828870773315430e+02,1.445049626827239990e+02
1.448944950103759766e+02,0.000000000000000000e+00,0.000000000000000000e+00
