5.000357114000000001e+04,4.999981857599999785e+04,4.999798095599999942e+04,4.999764680000000226e+04,4.999898083200000110e+04,4.999714884799999709e+04,4.999857623199999944e+04,5.000181861200000276e+04,5.000092978800000128e+04,4.999649107999999978e+04,4.999975721999999951e+04
4.999837889200000063e+04,4.999986770000000251e+04,5.000137279999999737e+04,4.999778958799999964e+04,4.999915242800000124e+04,4.999684303599999839e+04,5.000106074000000081e+04,5.000186466800000198e+04,4.999829279200000019e+04,4.999935215600000083e+04,5.000116382000000158e+04
5.000028228800000215e+04,4.999967297600000165e+04,4.999562485600000218e+04,5.000167816000000312e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
